case_id,comment,screen_on,brightness,digital,logo,rim_state,rdygo,turn_left,turn_right,ring,recv_timeout,delay_after,send_ok,recv_ok,read_ok,recv_hex,read_hex,verdict,checks,elapsed_s,timestamp
971,,1,5,50,0,2,2,2,2,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 65 87 36 33 33 33 33 33 33 33 33 33 33 33 33 33 9D 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 65 87 36 33 33 33 33 33 91 55,PASS,未提供期望项（按通过处理）,2.488,2025-08-25 20:59:30
972,,1,5,50,0,2,2,2,2,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 65 87 38 33 33 33 33 33 33 33 33 33 33 33 33 33 B9 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 65 87 38 33 33 33 33 33 CA 55,PASS,未提供期望项（按通过处理）,2.512,2025-08-25 20:59:33
973,,1,5,50,1,0,0,0,0,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 37 33 33 33 3E 33 33 33 E5 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 AA 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 33 33 33 33 33 33 33 8D 55,PASS,未提供期望项（按通过处理）,2.553,2025-08-25 20:59:35
974,,1,5,50,1,0,0,0,0,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 33 35 33 33 33 33 33 33 33 33 33 33 33 33 33 95 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 33 35 33 33 33 33 33 7C 55,PASS,未提供期望项（按通过处理）,2.545,2025-08-25 20:59:38
975,,1,5,50,1,0,0,0,0,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 E5 33 37 33 33 33 33 33 33 33 33 33 33 33 33 33 10 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 33 37 33 33 33 33 33 D8 55,PASS,未提供期望项（按通过处理）,2.546,2025-08-25 20:59:40
976,,1,5,50,1,0,0,0,1,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 38 33 33 33 3E 33 33 33 E5 B3 33 33 33 33 33 33 33 33 33 33 33 33 33 33 D9 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 B3 33 33 33 33 33 33 A4 55,PASS,未提供期望项（按通过处理）,2.525,2025-08-25 20:59:43
977,,1,5,50,1,0,0,0,1,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 3E 33 33 33 E5 B3 35 33 33 33 33 33 33 33 33 33 33 33 33 33 57 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 B3 35 33 33 33 33 33 55 55,PASS,未提供期望项（按通过处理）,2.566,2025-08-25 20:59:45
978,,1,5,50,1,0,0,0,1,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 3E 33 33 33 E5 B3 37 33 33 33 33 33 33 33 33 33 33 33 33 33 96 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 B3 37 33 33 33 33 33 F1 55,PASS,未提供期望项（按通过处理）,2.563,2025-08-25 20:59:48
979,,1,5,50,1,0,0,0,2,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 33 34 33 33 33 33 33 33 33 33 33 33 33 33 33 FB 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 33 34 33 33 33 33 33 2E 55,PASS,未提供期望项（按通过处理）,2.57,2025-08-25 20:59:51
980,,1,5,50,1,0,0,0,2,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 33 36 33 33 33 33 33 33 33 33 33 33 33 33 33 3A 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 33 36 33 33 33 33 33 8A 55,PASS,未提供期望项（按通过处理）,2.542,2025-08-25 20:59:53
981,,1,5,50,1,0,0,0,2,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 33 38 33 33 33 33 33 33 33 33 33 33 33 33 33 5A 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 33 38 33 33 33 33 33 D1 55,PASS,未提供期望项（按通过处理）,2.511,2025-08-25 20:59:56
982,,1,5,50,1,0,0,1,0,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 53 33 33 33 33 33 33 33 33 33 33 33 33 33 33 DA 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 53 33 33 33 33 33 33 1A 55,PASS,未提供期望项（按通过处理）,2.534,2025-08-25 20:59:58
983,,1,5,50,1,0,0,1,0,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 3E 33 33 33 E5 53 35 33 33 33 33 33 33 33 33 33 33 33 33 33 71 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 53 35 33 33 33 33 33 EB 55,PASS,未提供期望项（按通过处理）,2.556,2025-08-25 21:00:01
984,,1,5,50,1,0,0,1,0,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 53 37 33 33 33 33 33 33 33 33 33 33 33 33 33 45 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 53 37 33 33 33 33 33 4F 55,PASS,未提供期望项（按通过处理）,2.515,2025-08-25 21:00:03
985,,1,5,50,1,0,0,1,1,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 3E 33 33 33 E5 D3 33 33 33 33 33 33 33 33 33 33 33 33 33 33 18 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 D3 33 33 33 33 33 33 33 55,PASS,未提供期望项（按通过处理）,2.556,2025-08-25 21:00:06
986,,1,5,50,1,0,0,1,1,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 D3 35 33 33 33 33 33 33 33 33 33 33 33 33 33 B3 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 D3 35 33 33 33 33 33 C2 55,PASS,未提供期望项（按通过处理）,2.565,2025-08-25 21:00:08
987,,1,5,50,1,0,0,1,1,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 38 33 33 33 3E 33 33 33 E5 D3 37 33 33 33 33 33 33 33 33 33 33 33 33 33 57 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 D3 37 33 33 33 33 33 66 55,PASS,未提供期望项（按通过处理）,2.527,2025-08-25 21:00:11
988,,1,5,50,1,0,0,1,2,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 53 34 33 33 33 33 33 33 33 33 33 33 33 33 33 EA 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 53 34 33 33 33 33 33 B9 55,PASS,未提供期望项（按通过处理）,2.583,2025-08-25 21:00:14
989,,1,5,50,1,0,0,1,2,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 3E 33 33 33 E5 53 36 33 33 33 33 33 33 33 33 33 33 33 33 33 DE 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 53 36 33 33 33 33 33 1D 55,PASS,未提供期望项（按通过处理）,2.549,2025-08-25 21:00:16
990,,1,5,50,1,0,0,1,2,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 53 38 33 33 33 33 33 33 33 33 33 33 33 33 33 4B 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 53 38 33 33 33 33 33 46 55,PASS,未提供期望项（按通过处理）,2.544,2025-08-25 21:00:19
991,,1,5,50,1,0,0,2,0,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 73 33 33 33 33 33 33 33 33 33 33 33 33 33 33 DE 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 73 33 33 33 33 33 33 97 55,PASS,未提供期望项（按通过处理）,2.603,2025-08-25 21:00:21
992,,1,5,50,1,0,0,2,0,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 3E 33 33 33 E5 73 35 33 33 33 33 33 33 33 33 33 33 33 33 33 75 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 73 35 33 33 33 33 33 66 55,PASS,未提供期望项（按通过处理）,2.551,2025-08-25 21:00:24
993,,1,5,50,1,0,0,2,0,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 73 37 33 33 33 33 33 33 33 33 33 33 33 33 33 41 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 73 37 33 33 33 33 33 C2 55,PASS,未提供期望项（按通过处理）,2.567,2025-08-25 21:00:26
994,,1,5,50,1,0,0,2,1,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 F3 33 33 33 33 33 33 33 33 33 33 33 33 33 33 E9 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 F3 33 33 33 33 33 33 BE 55,PASS,未提供期望项（按通过处理）,2.487,2025-08-25 21:00:29
995,,1,5,50,1,0,0,2,1,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 F3 35 33 33 33 33 33 33 33 33 33 33 33 33 33 B7 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 F3 35 33 33 33 33 33 4F 55,PASS,未提供期望项（按通过处理）,2.581,2025-08-25 21:00:32
996,,1,5,50,1,0,0,2,1,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 F3 37 33 33 33 33 33 33 33 33 33 33 33 33 33 76 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 F3 37 33 33 33 33 33 EB 55,PASS,未提供期望项（按通过处理）,2.536,2025-08-25 21:00:34
997,,1,5,50,1,0,0,2,2,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 E5 73 34 33 33 33 33 33 33 33 33 33 33 33 33 33 AA 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 73 34 33 33 33 33 33 34 55,PASS,未提供期望项（按通过处理）,2.55,2025-08-25 21:00:37
998,,1,5,50,1,0,0,2,2,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 3E 33 33 33 E5 73 36 33 33 33 33 33 33 33 33 33 33 33 33 33 DA 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 73 36 33 33 33 33 33 90 55,PASS,未提供期望项（按通过处理）,2.527,2025-08-25 21:00:39
999,,1,5,50,1,0,0,2,2,2,,0.0,True,True,False,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 73 38 33 33 33 33 33 33 33 33 33 33 33 33 33 4F 55,,FAIL,未能读取到 LED 状态,2.371,2025-08-25 21:00:42
1000,,1,5,50,1,0,1,0,0,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 3B 33 33 33 33 33 33 33 33 33 33 33 33 33 33 CA 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 3B 33 33 33 33 33 33 A9 55,PASS,未提供期望项（按通过处理）,2.602,2025-08-25 21:00:44
1001,,1,5,50,1,0,1,0,0,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 3B 35 33 33 33 33 33 33 33 33 33 33 33 33 33 94 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 3B 35 33 33 33 33 33 58 55,PASS,未提供期望项（按通过处理）,2.546,2025-08-25 21:00:47
1002,,1,5,50,1,0,1,0,0,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 E5 3B 37 33 33 33 33 33 33 33 33 33 33 33 33 33 11 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 3B 37 33 33 33 33 33 FC 55,PASS,未提供期望项（按通过处理）,2.52,2025-08-25 21:00:49
1003,,1,5,50,1,0,1,0,1,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 3E 33 33 33 E5 BB 33 33 33 33 33 33 33 33 33 33 33 33 33 33 08 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 BB 33 33 33 33 33 33 80 55,PASS,未提供期望项（按通过处理）,2.572,2025-08-25 21:00:52
1004,,1,5,50,1,0,1,0,1,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 BB 35 33 33 33 33 33 33 33 33 33 33 33 33 33 A3 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 BB 35 33 33 33 33 33 71 55,PASS,未提供期望项（按通过处理）,2.568,2025-08-25 21:00:54
1005,,1,5,50,1,0,1,0,1,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 37 33 33 33 3E 33 33 33 E5 BB 37 33 33 33 33 33 33 33 33 33 33 33 33 33 03 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 BB 37 33 33 33 33 33 D5 55,PASS,未提供期望项（按通过处理）,2.531,2025-08-25 21:00:57
1006,,1,5,50,1,0,1,0,2,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 3B 34 33 33 33 33 33 33 33 33 33 33 33 33 33 FA 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 3B 34 33 33 33 33 33 0A 55,PASS,未提供期望项（按通过处理）,2.525,2025-08-25 21:01:00
1007,,1,5,50,1,0,1,0,2,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 3B 36 33 33 33 33 33 33 33 33 33 33 33 33 33 3B 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 3B 36 33 33 33 33 33 AE 55,PASS,未提供期望项（按通过处理）,2.592,2025-08-25 21:01:02
1008,,1,5,50,1,0,1,0,2,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 3B 38 33 33 33 33 33 33 33 33 33 33 33 33 33 5B 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 3B 38 33 33 33 33 33 F5 55,PASS,未提供期望项（按通过处理）,2.538,2025-08-25 21:01:05
1009,,1,5,50,1,0,1,1,0,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 38 33 33 33 3E 33 33 33 E5 5B 33 33 33 33 33 33 33 33 33 33 33 33 33 33 FE 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 5B 33 33 33 33 33 33 3E 55,PASS,未提供期望项（按通过处理）,2.556,2025-08-25 21:01:07
1010,,1,5,50,1,0,1,1,0,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 5B 35 33 33 33 33 33 33 33 33 33 33 33 33 33 85 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 5B 35 33 33 33 33 33 CF 55,PASS,未提供期望项（按通过处理）,2.522,2025-08-25 21:01:10
1011,,1,5,50,1,0,1,1,0,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 5B 37 33 33 33 33 33 33 33 33 33 33 33 33 33 44 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 5B 37 33 33 33 33 33 6B 55,PASS,未提供期望项（按通过处理）,2.52,2025-08-25 21:01:12
1012,,1,5,50,1,0,1,1,1,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 DB 33 33 33 33 33 33 33 33 33 33 33 33 33 33 EC 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 DB 33 33 33 33 33 33 17 55,PASS,未提供期望项（按通过处理）,2.544,2025-08-25 21:01:15
1013,,1,5,50,1,0,1,1,1,1,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 3E 33 33 33 E5 DB 35 33 33 33 33 33 33 33 33 33 33 33 33 33 47 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 DB 35 33 33 33 33 33 E6 55,PASS,未提供期望项（按通过处理）,2.541,2025-08-25 21:01:17
1014,,1,5,50,1,0,1,1,1,2,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 E5 DB 37 33 33 33 33 33 33 33 33 33 33 33 33 33 73 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 DB 37 33 33 33 33 33 42 55,PASS,未提供期望项（按通过处理）,2.544,2025-08-25 21:01:20
1015,,1,5,50,1,0,1,1,2,0,,0.0,True,True,True,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 3E 33 33 33 E5 5B 34 33 33 33 33 33 33 33 33 33 33 33 33 33 1E 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 E5 5B 34 33 33 33 33 33 9D 55,PASS,未提供期望项（按通过处理）,2.522,2025-08-25 21:01:23
